,id,latitude,longitude,label,quality,max_mean-bright,max_std_bright,date,region
3174,1283880712,53.3761368,9.4016827,0,1,0.4916225490196079,6.068933603377999,2022-03-14,Niedersachsen
2055,44667743,27.5236,41.7001,2,6,,,2022-03-14,Ha'il
2089,2662966808,53.2611576,14.2669192,0,2,0.3773278029160383,9.184189808508185,2022-03-14,Brandenburg
928,3901186513,53.7308215,13.3318352,0,3,0.3555980392156863,10.766600185127318,2022-03-14,Mecklenburg-Vorpommern
2943,7638980039,51.7019301,6.7654724,0,2,0.22337745098039213,14.468104447760554,2022-03-14,Nordrhein-Westfalen
3795,6511498378,49.6720018,8.1965444,0,1,0.5005196078431373,15.78007388844301,2022-03-14,Rheinland-Pfalz
580,75099053,11.65,78.1667,2,6,,,2022-03-14,Salem
2536,1618651814,53.935084,8.9428058,0,2,0.6285539215686274,11.54468487326387,2022-03-14,Schleswig-Holstein
1458,3834112964,51.5579998,8.7920377,0,1,0.531343137254902,10.44656304154611,2022-03-14,Nordrhein-Westfalen
2369,78474079,10.4603,-73.2597,2,6,,,2022-03-14,Valledupar
2946,29441582,42.0127,121.6486,2,6,,,2022-03-14,Fuxin
3141,39763391,8.5,76.8997,2,6,,,2022-03-14,Thiruvananthapuram
3138,2142670546,51.7235833,8.902105,0,3,0.25777205882352944,7.785154232280953,2022-03-14,Nordrhein-Westfalen
674,1789940182,53.4892928,9.0511121,0,3,0.4585024509803921,15.660783175412282,2022-03-14,Niedersachsen
516,77578118,-37,174.885,2,6,,,2022-03-14,Manukau City
1328,17119419,40.4019,122.3499,2,6,,,2022-03-14,Gaizhou
1408,78034173,30,120.5833,2,6,,,2022-03-14,Shaoxing
1517,7920875007,52.4456266,10.1964084,0,1,0.28677450980392155,9.24705655182143,2022-03-14,Niedersachsen
2015,4106965062,53.9293969,8.9907944,0,2,0.7672058823529412,10.095506816785432,2022-03-14,Schleswig-Holstein
3392,2036457528,53.9581284,8.9707673,0,2,0.5774044117647059,5.561171379860258,2022-03-14,Schleswig-Holstein
824,13781580,18.4167,-64.6167,2,6,,,2022-03-14,Road Town
2634,6896834116,52.595686,13.65019,0,1,0.23011029411764705,16.628458358926665,2022-03-14,Brandenburg
1204,4331280802,51.5470346,8.7612462,0,2,0.27734803921568624,9.992858194239073,2022-03-14,Nordrhein-Westfalen
1712,3605794361,54.0427271,9.4201941,0,2,0.3230808823529412,13.835999862909206,2022-03-14,Schleswig-Holstein
2887,2422540878,54.4882082,11.1086732,0,1,0.16991911764705883,11.12900948809565,2022-03-14,Schleswig-Holstein
1354,8260794837,53.1177798,8.5784486,0,2,0.47080147058823535,16.725014272013652,2022-03-14,Niedersachsen
2366,44529331,40.458,128.911,2,6,,,2022-03-14,Tanch'on
1329,1145825197,53.6395711,8.5689832,0,3,0.4676200980392157,13.708483588893293,2022-03-14,Niedersachsen
3883,2539751060,52.5966649,7.53673,0,3,0.3956813725490196,16.230839839394275,2022-03-14,Niedersachsen
655,58611367,2.9275,-75.2875,2,6,,,2022-03-14,Neiva
444,7545830388,52.6923036,7.8593659,0,2,0.3571985294117647,8.717274980078752,2022-03-14,Niedersachsen
669,3897122223,53.3370578,13.7595133,0,3,0.6352426470588235,12.267137818999254,2022-03-14,Brandenburg
1741,2986380908,52.9173369,13.2937106,0,2,0.3844117647058824,8.735872583765637,2022-03-14,Brandenburg
1138,18282378,34.85,135.6167,2,6,,,2022-03-14,Takatsuki
26,3894045327,53.4020527,14.1751931,0,3,0.5504019607843138,8.25408374163026,2022-03-14,Brandenburg
81,13689109,17.8958,-62.8508,2,6,,,2022-03-14,Gustavia
235,53481407,34.3167,47.0686,2,6,,,2022-03-14,Kermanshah
3807,94865282,34.5906,119.1801,2,6,,,2022-03-14,Xinpu
2823,57838353,14.8022,42.9511,2,6,,,2022-03-14,Al Hudaydah
1733,1882034192,53.8771781,13.4379682,0,1,0.4105049019607843,11.32129202927139,2022-03-14,Mecklenburg-Vorpommern
1596,4859618133,51.7164856,8.8403287,0,3,0.31024264705882354,19.59753226637002,2022-03-14,Nordrhein-Westfalen
2768,31541411,34.7256,-92.3576,2,6,,,2022-03-14,Little Rock
317,37594376,33.5097,126.5219,2,6,,,2022-03-14,Jeju
3794,2642208649,53.2210431,13.9575863,0,3,0.2567573529411765,8.34698218546818,2022-03-14,Brandenburg
1071,61598791,7.6833,-5.0331,2,6,,,2022-03-14,Bouake
2876,3986972554,53.3347463,13.7722394,0,3,0.3828970588235294,5.64150460507381,2022-03-14,Brandenburg
1080,7620868421,52.8829743,12.5941207,0,1,0.6610960281548517,7.413239787584476,2022-03-14,Brandenburg
2727,2684177011,53.3795417,13.9653125,0,3,0.3112622549019608,18.560643785204597,2022-03-14,Brandenburg
478,4829132329,51.5055717,8.8342549,0,3,0.4392843137254902,8.180122451325374,2022-03-14,Nordrhein-Westfalen
2193,7681809819,52.5397875,8.9596368,0,2,0.2881200980392157,12.138862710303794,2022-03-14,Niedersachsen
2558,2378091501,52.6210528,10.3670707,0,3,0.4431764705882354,13.5438330923722,2022-03-14,Niedersachsen
2108,5516859047,52.3595526,9.322755,0,3,0.3424264705882353,13.863813015721272,2022-03-14,Niedersachsen
2783,8213737,-54.2833,-36.5,2,6,,,2022-03-14,King Edward Point
1932,21479935,53.5344,-113.4903,2,6,,,2022-03-14,Edmonton
2111,66524958,31.5504,105.9938,2,6,,,2022-03-14,Langzhong
419,97976097,52.5167,13.3833,2,6,,,2022-03-14,Berlin
2205,7868802186,53.0242926,8.437849,0,2,0.20503676470588234,11.467687291979804,2022-03-14,Niedersachsen
3037,2136528891,52.4362909,7.5503876,0,2,0.3814926470588235,7.714726563622222,2022-03-14,Niedersachsen
3949,78524827,-22.3147,-49.0606,2,6,,,2022-03-14,Bauru
2163,7122855035,52.8556227,8.5215215,0,2,0.29288725490196077,11.0617605252743,2022-03-14,Niedersachsen
909,37148793,60.1756,24.9342,2,6,,,2022-03-14,Helsinki
3432,4166093303,51.2848138,9.2153684,0,3,0.46761764705882364,16.698334107010087,2022-03-14,Hessen
3036,7359347,53.9022,27.5618,2,6,,,2022-03-14,Minsk
3372,16167853,-17.8292,31.0522,2,6,,,2022-03-14,Harare
2210,12197816,-26.2044,28.0416,2,6,,,2022-03-14,Johannesburg
3882,16058074,51.7667,55.1,2,6,,,2022-03-14,Orenburg
3107,85217421,19.7683,-101.1894,2,6,,,2022-03-14,Morelia
1805,472085891,52.5651613,9.0539903,0,3,0.36406372549019606,9.63546204377302,2022-03-14,Niedersachsen
1984,410838043,52.5906089,12.8240224,0,2,0.17127696078431373,9.321612056532022,2022-03-14,Brandenburg
3497,410838024,52.5963338,12.7973977,0,2,0.3549975490196079,7.018400737342403,2022-03-14,Brandenburg
1099,31424854,34.1963,-119.1815,2,6,,,2022-03-14,Oxnard
1083,1247751362,51.2512199,10.2867976,0,3,0.3850931372549019,10.444869422107823,2022-03-14,ThÃ¼ringen
2671,5469971594,51.4734107,6.4363098,0,2,0.24484803921568626,13.798107959734187,2022-03-14,Nordrhein-Westfalen
2775,2422540823,54.4790834,11.1083217,0,2,0.3045416666666667,8.766757261086347,2022-03-14,Schleswig-Holstein
1028,1088745550,52.7291159,8.6659384,0,3,0.2514803921568628,14.476596861946554,2022-03-14,Niedersachsen
1899,656198174,54.5063405,11.0523874,0,2,0.29516088486676717,8.712499195079323,2022-03-14,Schleswig-Holstein
168,48050045,-23.6678,-46.4608,2,6,,,2022-03-14,Maua
1786,5592620343,51.5572667,8.7496614,0,2,0.4442622549019608,11.808900079304264,2022-03-14,Nordrhein-Westfalen
797,18736566,19.2431,110.4642,2,6,,,2022-03-14,Jiaji
123,3895683508,53.2765696,14.0510799,0,2,0.633703431372549,9.020775531810429,2022-03-14,Brandenburg
2882,272133730,54.0059571,8.9351716,0,2,0.5521813725490197,10.489847010624537,2022-03-14,Schleswig-Holstein
2824,197078550,50.1844612,8.8641117,0,3,0.5297745098039216,21.018811890586804,2022-03-14,Hessen
3856,68277967,42.2841,123.8365,2,6,,,2022-03-14,Tieling
1988,2202400079,53.2280881,7.374548,0,3,0.3274460784313726,7.153677926004555,2022-03-14,Niedersachsen
3935,23920451,10.92,-74.77,2,6,,,2022-03-14,Soledad
2687,27864482,14.3294,120.9367,2,6,,,2022-03-14,Dasmarinas
1127,3602182043,54.0090648,9.0708096,0,2,0.4345588235294118,6.037026119917758,2022-03-14,Schleswig-Holstein
2282,91282619,36.6941,114.1847,2,6,,,2022-03-14,Wu'an
3227,33056838,37.8576,113.5762,2,6,,,2022-03-14,Yangquan
756,4332021796,50.5022373,6.3605661,0,3,0.37885294117647056,18.745244560554017,2022-03-14,Nordrhein-Westfalen
3421,1422927463,54.0135174,8.919561,0,3,0.6258848039215685,14.077850694211973,2022-03-14,Schleswig-Holstein
306,656215401,54.4816087,11.2152634,0,2,0.34449754901960783,9.13764717361863,2022-03-14,Schleswig-Holstein
2324,6227321514,54.3378535,11.017195,0,3,0.24236764705882352,12.992203673095098,2022-03-14,Schleswig-Holstein
2272,1395082585,52.6960705,8.8455347,0,2,0.651014705882353,11.438062279611268,2022-03-14,Niedersachsen
322,1781893916,52.5720726,9.1549912,0,3,0.41554411764705884,7.778745492498151,2022-03-14,Niedersachsen
2963,94250163,18.4617,-97.3928,2,6,,,2022-03-14,Tehuacan
2529,6593218829,53.4379417,7.1883601,0,2,0.15133088235294118,10.361453456224412,2022-03-14,Niedersachsen
293,5718245992,53.4908797,9.4825959,0,3,0.3582843137254902,8.117760194387163,2022-03-14,Niedersachsen
2755,69327712,37.95,58.3833,2,6,,,2022-03-14,Ashgabat
2350,50793396,26.3333,43.9667,2,6,,,2022-03-14,Buraydah
253,3016254830,52.5146532,10.2434488,0,2,0.48894852941176464,12.81854984662661,2022-03-14,Niedersachsen
3005,68744664,28.8918,105.4409,2,6,,,2022-03-14,Luzhou
2541,3927021182,51.5881532,8.8748604,0,1,0.3291299019607843,9.536650448881108,2022-03-14,Nordrhein-Westfalen
1065,8513589985,54.096061,12.9842524,0,2,0.39680995475113123,6.8653674297962635,2022-03-14,Mecklenburg-Vorpommern
3285,1873214265,51.3174699,11.2534655,0,3,0.4402549019607844,12.469800692299795,2022-03-14,ThÃ¼ringen
1686,21921474,14.8139,121.0453,2,6,,,2022-03-14,San Jose del Monte
134,48759567,37.9278,102.6329,2,6,,,2022-03-14,Wuwei
421,22292490,17.9756,79.6011,2,6,,,2022-03-14,Warangal
1125,6539854987,51.6924449,8.646003,0,2,0.3367450980392157,7.323221080495209,2022-03-14,Nordrhein-Westfalen
2830,60867753,51.7372,36.1872,2,6,,,2022-03-14,Kursk
2376,402931437,52.5690843,12.9293195,0,3,0.5310098039215685,8.904367005115944,2022-03-14,Brandenburg
2554,467443843,51.8750239,13.5509318,0,3,0.35907107843137254,7.297272340297834,2022-03-14,Brandenburg
3520,8071947345,53.7929525,9.2925573,0,1,0.3623504901960784,10.775619131256057,2022-03-14,Niedersachsen
3008,656213978,54.466416,11.25984,0,1,0.4487377450980392,10.886928275512169,2022-03-14,Schleswig-Holstein
520,3894045319,53.3960625,14.1711464,0,3,0.36927696078431377,9.278922387921694,2022-03-14,Brandenburg
1494,72668872,43.5036,124.8088,2,6,,,2022-03-14,Gongzhuling
3791,2372825,33.5589,133.5314,2,6,,,2022-03-14,Kochi
2298,760347856,52.0409313,14.1413169,0,3,0.49871568627450974,13.468119865929095,2022-03-14,Brandenburg
3990,318357038,53.5016276,7.4375928,0,3,0.28563235294117645,7.535676592777133,2022-03-14,Niedersachsen
3847,32459340,30.4271,111.7506,2,6,,,2022-03-14,Zhijiang
3843,90006783,12.6458,-7.9922,2,6,,,2022-03-14,Bamako
3636,66826095,39.0099,106.3694,2,6,,,2022-03-14,Sizhan
3102,82429124,19.88,75.32,2,6,,,2022-03-14,Aurangabad
3254,3925396,46.6384,126.9808,2,6,,,2022-03-14,Suihua
3000,29360793,42.9836,-81.2497,2,6,,,2022-03-14,London
3444,36734397,43.6172,122.264,2,6,,,2022-03-14,Tongliao
1926,84898190,43.9167,81.3167,2,6,,,2022-03-14,Ailan Mubage
3568,2661767441,53.4181397,14.0354295,0,3,0.5659754901960783,9.540673559899048,2022-03-14,Brandenburg
575,4358248,39.1,63.5667,2,6,,,2022-03-14,Turkmenabat
3051,77967498,15.3619,75.1231,2,6,,,2022-03-14,Hubli
1384,5934407884,53.7232245,13.3310938,0,2,0.19976960784313727,11.011122383958421,2022-03-14,Mecklenburg-Vorpommern
459,5588876714,51.6140175,8.8143521,0,1,0.41413725490196085,13.315526966209672,2022-03-14,Nordrhein-Westfalen
2317,63844159,30.4673,106.6336,2,6,,,2022-03-14,Guang'an
1392,18890429,40.7777,-111.9306,2,6,,,2022-03-14,Salt Lake City
2911,62293729,24.65,46.71,2,6,,,2022-03-14,Riyadh
3326,7827261303,52.6114111,7.5387093,0,2,0.43089460784313727,5.274507234896374,2022-03-14,Niedersachsen
2828,93451087,37.3056,120.8275,2,6,,,2022-03-14,Zhuangyuan
1421,31422348,29.3395,105.2868,2,6,,,2022-03-14,Jin'e
2269,82173524,30.5098,105.5737,2,6,,,2022-03-14,Suining
2437,1618651913,53.9361043,8.9381593,0,1,0.48378676470588233,11.41325750102997,2022-03-14,Schleswig-Holstein
2945,3894045328,53.4049572,14.1770275,0,3,0.5618725490196078,23.895144201909737,2022-03-14,Brandenburg
1031,35158942,33.7447,44.6436,2,6,,,2022-03-14,Ba`qubah
1193,33585085,8.2333,124.25,2,6,,,2022-03-14,Iligan
2285,491130416,52.6606014,7.0782509,0,3,0.34073284313725494,9.676734281080456,2022-03-14,Niedersachsen
2862,6398110433,51.897396,13.738774,0,3,0.18270833333333333,13.564333854229945,2022-03-14,Brandenburg
1750,7868757428,52.7903294,7.0843339,0,2,0.2865882352941177,9.421713973839415,2022-03-14,Niedersachsen
3640,29224903,37.5139,105.1884,2,6,,,2022-03-14,Zhongwei
3009,7076290975,49.8281342,7.1105315,0,3,0.3177352941176471,12.655003430063875,2022-03-14,Rheinland-Pfalz
132,63782868,22.7645,111.5745,2,6,,,2022-03-14,Luocheng
2431,4160086565,51.6344452,8.8629036,0,1,0.33051470588235293,13.338910857553783,2022-03-14,Nordrhein-Westfalen
1939,6141983370,53.2564011,7.4223573,0,3,0.14582598039215686,16.627491787001752,2022-03-14,Niedersachsen
308,2342986226,51.5798816,8.6601672,0,2,0.4354877450980393,8.888732542619726,2022-03-14,Nordrhein-Westfalen
3259,12493582,55.953,-3.189,2,6,,,2022-03-14,Edinburgh
72,4653444949,51.6361664,8.9082536,0,3,0.4819093137254902,15.13442064944533,2022-03-14,Nordrhein-Westfalen
2182,20751859,-19.7478,-47.9319,2,6,,,2022-03-14,Uberaba
1282,79663760,24.8141,118.5792,2,6,,,2022-03-14,Qingyang
2896,8560038,39.7797,-84.1998,2,6,,,2022-03-14,Dayton
1457,43524492,6.3106,-10.8047,2,6,,,2022-03-14,Monrovia
3168,3579945431,51.6899688,8.8326913,0,3,0.280296568627451,11.627401698329427,2022-03-14,Nordrhein-Westfalen
2807,67330933,36.8625,117.7424,2,6,,,2022-03-14,Zouping
1644,2593230838,51.2454319,10.2929878,0,3,0.6163161764705882,8.526158503640154,2022-03-14,ThÃ¼ringen
1002,80792805,27.88,78.08,2,6,,,2022-03-14,Aligarh
2289,66998747,-21.75,-43.35,2,6,,,2022-03-14,Juiz de Fora
3827,2036457548,53.9628318,8.9455303,0,1,0.4920220588235294,13.158849385914797,2022-03-14,Schleswig-Holstein
1955,282398309,50.6601474,9.2909279,0,2,0.33818627450980393,12.204875891495579,2022-03-14,Hessen
832,2422540895,54.4910561,11.114202,0,2,0.2928921568627451,12.612709952222588,2022-03-14,Schleswig-Holstein
1283,5934409391,53.7209392,13.3225429,0,3,0.1472671568627451,11.77533396428012,2022-03-14,Mecklenburg-Vorpommern
662,38404609,23.5533,116.3649,2,6,,,2022-03-14,Jieyang
865,18183757,44.6,33.5333,2,6,,,2022-03-14,Sevastopol
39,12507905,24.9,91.8667,2,6,,,2022-03-14,Sylhet
215,37324036,14.575,121.0833,2,6,,,2022-03-14,Pasig City
3690,1311807513,53.5096932,8.7470166,0,3,0.3851764705882353,9.115590168103973,2022-03-14,Niedersachsen
2123,46408211,9.4204,77.58,2,6,,,2022-03-14,Rajapalaiyam
1092,2661551217,53.397438,14.0268087,0,3,0.42894852941176476,10.862615665430054,2022-03-14,Brandenburg
1131,7450573595,51.7115433,6.2361486,0,3,0.3546985294117647,16.866261709289297,2022-03-14,Nordrhein-Westfalen
3898,18398316,12.2495,109.1908,2,6,,,2022-03-14,Nha Trang
3957,99422392,37.39,-5.99,2,6,,,2022-03-14,Sevilla
3160,33663617,19.0758,72.8775,2,6,,,2022-03-14,Mumbai
2270,40294588,-33.0153,27.9116,2,6,,,2022-03-14,East London
3299,6290325267,52.5087804,7.6143749,0,2,0.30587745098039215,9.344728731282197,2022-03-14,Niedersachsen
3933,791343645,51.6703581,8.8477085,0,2,0.4768921568627452,9.524799805962122,2022-03-14,Nordrhein-Westfalen
63,82828672,7.0918,171.3802,2,6,,,2022-03-14,Majuro
2597,10588749,56.1333,47.25,2,6,,,2022-03-14,Cheboksary
319,4166093300,51.2831368,9.2084239,0,2,0.28441176470588236,13.707479636370936,2022-03-14,Hessen
3394,41171157,40.6653,122.2297,2,6,,,2022-03-14,Yingkou
1226,59555646,22.5333,113.35,2,6,,,2022-03-14,Zhongshan
3622,2078462552,54.0127578,8.9132861,0,2,0.4986470588235295,16.902443172772625,2022-03-14,Schleswig-Holstein
3511,7884253201,54.7600224,8.9079853,0,2,0.2980245098039216,11.658306326564418,2022-03-14,Schleswig-Holstein
1822,86777050,27.2418,111.4725,2,6,,,2022-03-14,Shaoyang
469,20071288,52.3744,9.7386,2,6,,,2022-03-14,Hannover
1885,8053083,37.0282,111.9103,2,6,,,2022-03-14,Jiexiu
637,1575815594,49.4976183,10.7227732,0,3,0.36438235294117644,7.3816473792437325,2022-03-14,Bayern
3618,4833515970,53.3280484,13.7756464,0,3,0.20811764705882355,19.044119475983962,2022-03-14,Brandenburg
582,39283691,29.3498,104.7645,2,6,,,2022-03-14,Zigong
3339,65909520,33.583,114.0109,2,6,,,2022-03-14,Luohe
1122,7664043893,50.6730108,6.8394401,0,2,0.2700122549019608,26.9325130432901,2022-03-14,Nordrhein-Westfalen
3449,3664992,26.1722,91.7458,2,6,,,2022-03-14,Guwahati
3171,4714563245,53.5022253,9.4837694,0,3,0.3708063725490196,18.15686530011985,2022-03-14,Niedersachsen
615,8435150839,51.2588738,9.0005785,0,1,0.2618235294117648,10.009826067127099,2022-03-14,Hessen
2206,393954494,52.5426062,12.8558505,0,2,0.4028921568627451,12.449496515841883,2022-03-14,Brandenburg
2022,467443798,51.8667114,13.5536482,0,2,0.3139819004524887,6.327962757166265,2022-03-14,Brandenburg
850,15366584,14.6104,-61.08,2,6,,,2022-03-14,Fort-de-France
2675,8656579907,52.4404466,10.1942744,0,1,0.5023970588235294,10.568599158775813,2022-03-14,Niedersachsen
3295,80032837,42.8833,71.3667,2,6,,,2022-03-14,Taraz
2512,97476490,36.0133,-115.038,2,6,,,2022-03-14,Henderson
202,97780382,35.1053,-106.6464,2,6,,,2022-03-14,Albuquerque
1145,1918615258,51.7155523,11.4565719,0,2,0.3844803921568627,14.80667637260404,2022-03-14,Sachsen-Anhalt
2286,2663033367,53.4311124,14.0433246,0,3,0.28013970588235293,7.430176785501808,2022-03-14,Mecklenburg-Vorpommern
2446,4859756863,51.7125252,8.8568498,0,2,0.246578431372549,11.695586845772235,2022-03-14,Nordrhein-Westfalen
3853,8812602510,52.9044559,9.12761,0,2,0.5175245098039216,16.47701198084556,2022-03-14,Niedersachsen
3306,604484688,51.436866,10.1049636,0,2,0.3269808949220714,16.652267875325595,2022-03-14,Niedersachsen
1497,702473243,53.6697846,8.5844278,0,3,0.36194607843137255,14.654779451952892,2022-03-14,Niedersachsen
3147,55355033,-21.7539,-41.3239,2,6,,,2022-03-14,Campos
3206,2684105657,53.3651476,13.9072723,0,2,0.16375245098039215,9.18007678337725,2022-03-14,Brandenburg
3650,8930610912,53.9857829,9.4046883,0,2,0.3836740196078431,6.032555423138035,2022-03-14,Schleswig-Holstein
1054,5177428,-12.9708,-38.5108,2,6,,,2022-03-14,Salvador
3365,82820495,46.9667,32,2,6,,,2022-03-14,Mykolaiv
989,78263370,7.1186,-73.1161,2,6,,,2022-03-14,Bucaramanga
2584,94431097,-10.1633,123.5778,2,6,,,2022-03-14,Kupang
1718,7402173923,52.4992165,9.0546542,0,2,0.46487500000000004,12.227825452615384,2022-03-14,Nordrhein-Westfalen
938,4316826218,52.1380625,9.5001172,0,1,0.3021544117647059,14.03015011798426,2022-03-14,Niedersachsen
972,7684102680,53.2118837,11.8023447,0,2,0.24660294117647058,10.157135568783954,2022-03-14,Brandenburg
3333,292545186,49.0017548,10.7582893,0,3,0.4125490196078431,9.128420402982643,2022-03-14,Bayern
2273,59979077,53.1833,50.1167,2,6,,,2022-03-14,Samara
2122,74718631,-8.6667,115.2167,2,6,,,2022-03-14,Denpasar
1873,48994069,-5.1331,119.4136,2,6,,,2022-03-14,Makassar
260,8408959665,51.4592107,6.3983244,0,2,0.38833088235294116,10.073681160222824,2022-03-14,Nordrhein-Westfalen
3187,68053002,7.15,3.35,2,6,,,2022-03-14,Abeokuta
868,272130560,53.9385523,8.9359596,0,1,0.3620294117647059,28.516147962101275,2022-03-14,Schleswig-Holstein
1833,93139132,-31.5375,-68.5364,2,6,,,2022-03-14,San Juan
270,4807999948,52.1982977,7.6298638,0,3,0.45206372549019597,10.65656841359048,2022-03-14,Nordrhein-Westfalen
358,1226677521,52.5511788,9.8522258,0,3,0.39581617647058825,7.147862581982782,2022-03-14,Niedersachsen
1285,1479238317,51.8744119,9.8670616,0,3,0.34733283056812464,8.809544999456145,2022-03-14,Niedersachsen
899,2725045663,53.217472,11.8215394,0,3,0.2935759803921569,9.489267749858243,2022-03-14,Brandenburg
171,54974978,42.9044,129.5067,2,6,,,2022-03-14,Yanji
3495,409121440,52.5773261,12.8516169,0,1,0.20292892156862746,12.243241838589634,2022-03-14,Brandenburg
894,3979407012,51.6348314,8.9164242,0,3,0.4198676470588235,9.983826957649132,2022-03-14,Nordrhein-Westfalen
1858,74458482,32.3912,119.4363,2,6,,,2022-03-14,Yangzhou
1535,6290348421,52.436005,7.5599477,0,2,0.3491642156862745,7.905641867676538,2022-03-14,Niedersachsen
772,3980728113,51.533919,8.8374297,0,1,0.345906862745098,14.100268543098757,2022-03-14,Nordrhein-Westfalen
2645,6491249348,49.55478,7.4315643,0,3,0.3276862745098039,11.280906674021919,2022-03-14,Rheinland-Pfalz
3971,6290320641,52.4751755,7.6134337,0,2,0.49679166666666663,12.317035007384003,2022-03-14,Niedersachsen
940,1882032553,53.874943,13.4297058,0,2,0.3267205882352941,23.280212761770322,2022-03-14,Mecklenburg-Vorpommern
1014,32825205,26.2658,117.6302,2,6,,,2022-03-14,Sanming
2098,34088699,27.6961,111.6659,2,6,,,2022-03-14,Lianyuan
2294,4563745851,50.9150937,9.1036107,0,3,0.18694607843137256,12.581238776146945,2022-03-14,Hessen
2357,2767228127,51.5347927,8.6861362,0,3,0.5490598290598291,14.75115058733449,2022-03-14,Nordrhein-Westfalen
2402,6155864906,52.848125,9.07264,0,3,0.326781862745098,10.2495195191109,2022-03-14,Niedersachsen
1084,55731594,43.1715,124.3644,2,6,,,2022-03-14,Siping
2938,46047007,19.8075,105.7764,2,6,,,2022-03-14,Thanh Hoa
1476,4869350184,50.4014102,7.1606347,0,3,0.47796323529411766,11.222597235358714,2022-03-14,Rheinland-Pfalz
770,410838042,52.6011248,12.8040753,0,2,0.29988480392156863,21.771517783264347,2022-03-14,Brandenburg
3139,58850374,35.7333,139.85,2,6,,,2022-03-14,Katsushika-ku
436,1247751469,51.260147,10.2846423,0,3,0.43714460784313725,11.936583463335163,2022-03-14,ThÃ¼ringen
1250,50667887,34.5328,69.1658,2,6,,,2022-03-14,Kabul
19,73436917,41.7661,-72.6834,2,6,,,2022-03-14,Hartford
1088,74335664,48.1375,11.575,2,6,,,2022-03-14,Munich
727,2039136383,52.7104766,8.8513442,0,2,0.28656127450980395,7.606203391202741,2022-03-14,Niedersachsen
558,14095126,0.3333,6.7333,2,6,,,2022-03-14,Sao Tome
3367,72806390,41.4767,-81.6804,2,6,,,2022-03-14,Cleveland
3454,36364609,41.2627,-96.0522,2,6,,,2022-03-14,Omaha
139,28311151,4.6,101.07,2,6,,,2022-03-14,Ipoh
2039,39294012,47.9214,106.9055,2,6,,,2022-03-14,Ulaanbaatar
1077,2142670548,51.7278738,8.895013,0,3,0.3874558823529412,12.294309625084813,2022-03-14,Nordrhein-Westfalen
510,20825492,42.9633,126.7478,2,6,,,2022-03-14,Huadian
3992,96729115,43.7192,127.337,2,6,,,2022-03-14,Minzhu
402,36207577,23.03,72.58,2,6,,,2022-03-14,Ahmedabad
2218,4294265,-15.9251,-5.7179,2,6,,,2022-03-14,Jamestown
3382,73136499,-12.9683,28.6337,2,6,,,2022-03-14,Ndola
2292,2194912444,53.1280259,12.2273223,0,3,0.4177450980392157,6.3418375921939605,2022-03-14,Brandenburg
2585,46158223,32.0836,72.6711,2,6,,,2022-03-14,Sargodha
3493,66489351,41.7646,86.1527,2,6,,,2022-03-14,Korla
1970,9241353925,49.6782533,7.9017435,0,3,0.3213308823529412,10.823970136125414,2022-03-14,Rheinland-Pfalz
3463,8327571792,53.6231429,7.4275883,0,2,0.204375,21.161528151312364,2022-03-14,Niedersachsen
1023,10811090,34.6794,135.6008,2,6,,,2022-03-14,Higashi-osaka
3010,16476965,10.8269,78.6928,2,6,,,2022-03-14,Trichinopoly
499,22242634,37.6367,127.2142,2,6,,,2022-03-14,Yanggok
1534,55452740,14.7,120.9833,2,6,,,2022-03-14,Valenzuela
2562,24011263,48.0556,37.9611,2,6,,,2022-03-14,Makiivka
118,4377588514,53.9125932,9.0735018,0,3,0.43775245098039217,3.8486527150928707,2022-03-14,Schleswig-Holstein
687,6448498412,52.7176235,7.5329122,0,3,0.15786519607843136,8.737099052482323,2022-03-14,Niedersachsen
2094,69588436,35.1333,36.75,2,6,,,2022-03-14,Hamah
1748,33131613,40.4167,-3.7167,2,6,,,2022-03-14,Madrid
2045,5879126419,51.6324493,8.8013253,0,2,0.32111274509803917,10.875005222115973,2022-03-14,Nordrhein-Westfalen
740,2202400075,53.2262892,7.3827904,0,2,0.22593872549019606,13.414316753737829,2022-03-14,Niedersachsen
193,42703543,-9.0745,-78.5936,2,6,,,2022-03-14,Chimbote
2506,3767094115,51.6285116,8.875219,0,1,0.3211102941176471,11.97452009426936,2022-03-14,Nordrhein-Westfalen
2607,50155148,53.75,87.1167,2,6,,,2022-03-14,Novokuznetsk
848,43787117,34.7833,135.4667,2,6,,,2022-03-14,Toyonaka
2640,5106846831,54.1714974,8.9009911,0,2,0.5313161764705883,4.106560610033469,2022-03-14,Schleswig-Holstein
2813,4779877923,52.448642,14.487183,0,1,0.25157598039215684,11.80055964875815,2022-03-14,Brandenburg
2171,6294242818,49.7745872,8.3075283,0,2,0.4666495098039215,13.60862179079738,2022-03-14,Rheinland-Pfalz
3706,97822781,2.7297,101.9381,2,6,,,2022-03-14,Seremban
1896,6466920895,52.1304513,9.4246436,0,2,0.48816176470588235,15.070771214367102,2022-03-14,Niedersachsen
3548,8200391796,49.7760798,6.5610026,0,3,0.25329901960784307,12.760566645879669,2022-03-14,Rheinland-Pfalz
601,22566232,25.0461,101.5436,2,6,,,2022-03-14,Chuxiong
2071,21243318,-20.4686,-54.6222,2,6,,,2022-03-14,Campo Grande
1684,8401041615,51.9960557,10.8324682,0,1,0.44623774509803926,5.464943814207566,2022-03-14,Sachsen-Anhalt
